Filename,seq,seq_id,part,issue,dur_mod,dur,Label,word,sentence,before,after,V1_dur,C_dur,V2_dur,V2_maxF2,V2_maxF2_tpt,V2_minF2,V2_minF2_tpt,V2_F2diff,timepoint,pF2_means,V1,C,V2,V1_qual,V2_qual
karuk-2010-10-25-sd-vs-1_18.mat,upu,14,C,none,184.37300000000027,184.37300000000027,P,pamupusihich,sally uum taay pamupusihich,UH0,UH0,69.21899999999982,184.37300000000027,33.149999999999864,1594.266,1,1079.457,9,514.809,12,2146.449,u,p,u,u,u
karuk-2010-10-25-sd-vs-1_18.mat,upu,14,V2,none,33.149999999999864,33.149999999999864,UH0,pamupusihich,sally uum taay pamupusihich,P,SH,69.21899999999982,184.37300000000027,33.149999999999864,1594.266,1,1079.457,9,514.809,12,1283.344,u,p,u,u,u
karuk-2011-01-29-vs-1_22.mat,uupu,15,V1,none,178.52500000000006,178.52500000000006,UW1,utapkuuputih,vaa pananipusihich utapkuuputih,K,P,178.52500000000006,148.52700000000004,73.60299999999961,1202.232,18,877.21,1,325.02199999999993,12,907.576,uu,p,u,u,u
karuk-2011-01-29-vs-1_22.mat,uupu,15,C,none,148.52700000000004,148.52700000000004,P,utapkuuputih,vaa pananipusihich utapkuuputih,UW1,UH0,178.52500000000006,148.52700000000004,73.60299999999961,1202.232,18,877.21,1,325.02199999999993,12,1552.59,uu,p,u,u,u
karuk-2011-01-29-vs-1_22.mat,uupu,15,V2,none,73.60299999999961,73.60299999999961,UH0,utapkuuputih,vaa pananipusihich utapkuuputih,P,T,178.52500000000006,148.52700000000004,73.60299999999961,1202.232,18,877.21,1,325.02199999999993,12,1123.536,uu,p,u,u,u
karuk-2011-01-30-vs-1_28.mat,ikii,16,V1,none,105.96799999999996,105.96799999999996,IH0,ikiich,ikiich vura ipishriivpeesh pataay iqaamtih,sil,K,105.96799999999996,127.59199999999998,131.28900000000021,2112.144,15,1977.396,1,134.74799999999982,12,2118.438,i,k,ii,i,i
karuk-2011-01-30-vs-1_28.mat,ikii,16,C,none,127.59199999999998,127.59199999999998,K,ikiich,ikiich vura ipishriivpeesh pataay iqaamtih,IH0,IY1,105.96799999999996,127.59199999999998,131.28900000000021,2112.144,15,1977.396,1,134.74799999999982,12,2206.954,i,k,ii,i,i
karuk-2011-01-30-vs-1_28.mat,ikii,16,V2,none,131.28900000000021,131.28900000000021,IY1,ikiich,ikiich vura ipishriivpeesh pataay iqaamtih,K,CH,105.96799999999996,127.59199999999998,131.28900000000021,2112.144,15,1977.396,1,134.74799999999982,12,2049.129,i,k,ii,i,i
karuk-2011-12-21-vs-3_07.mat,iki,17,V1,none,82.80199999999991,82.80199999999991,IH0,nayikihitih,naa vura nayikihitih,Y,K,82.80199999999991,194.42499999999995,37.59400000000028,2259.43,20,1701.565,2,557.8649999999998,12,2117.089,i,k,i,i,i
karuk-2011-12-21-vs-3_07.mat,iki,17,C,none,194.42499999999995,194.42499999999995,K,nayikihitih,naa vura nayikihitih,IH0,IH0,82.80199999999991,194.42499999999995,37.59400000000028,2259.43,20,1701.565,2,557.8649999999998,12,2399.906,i,k,i,i,i
karuk-2011-12-21-vs-3_07.mat,iki,17,V2,none,37.59400000000028,37.59400000000028,IH0,nayikihitih,naa vura nayikihitih,K,HH,82.80199999999991,194.42499999999995,37.59400000000028,2259.43,20,1701.565,2,557.8649999999998,12,2190.365,i,k,i,i,i
karuk-2011-12-21-vs-3_08.mat,iki,18,V1,none,83.44399999999995,83.44399999999995,IH0,iyikihitih,iim hum iyikihitih,Y,K,83.44399999999995,145.91700000000014,58.9000000000001,2341.32,1,2130.559,20,210.76099999999997,12,2181.165,i,k,i,i,i
karuk-2011-12-21-vs-3_08.mat,iki,18,C,none,145.91700000000014,145.91700000000014,K,iyikihitih,iim hum iyikihitih,IH0,IH0,83.44399999999995,145.91700000000014,58.9000000000001,2341.32,1,2130.559,20,210.76099999999997,12,2716.748,i,k,i,i,i
karuk-2011-12-21-vs-3_08.mat,iki,18,V2,none,58.9000000000001,58.9000000000001,IH0,iyikihitih,iim hum iyikihitih,K,HH,83.44399999999995,145.91700000000014,58.9000000000001,2341.32,1,2130.559,20,210.76099999999997,12,2219.794,i,k,i,i,i
karuk-2011-12-21-vs-3_09.mat,iki,19,V1,none,91.45000000000003,91.45000000000003,IH0,nayikihitih,naa nayikihitih,Y,K,91.45000000000003,153.69600000000003,74.79899999999998,2466.918,4,1937.19,2,529.7280000000001,12,2188.736,i,k,i,i,i
karuk-2011-12-21-vs-3_09.mat,iki,19,C,none,153.69600000000003,153.69600000000003,K,nayikihitih,naa nayikihitih,IH0,IH0,91.45000000000003,153.69600000000003,74.79899999999998,2466.918,4,1937.19,2,529.7280000000001,12,2534.2670000000007,i,k,i,i,i
karuk-2011-12-21-vs-3_09.mat,iki,19,V2,none,74.79899999999998,74.79899999999998,IH0,nayikihitih,naa nayikihitih,K,HH,91.45000000000003,153.69600000000003,74.79899999999998,2466.918,4,1937.19,2,529.7280000000001,12,2282.119,i,k,i,i,i
karuk-2011-12-21-vs-7_10.mat,uxu,20,V1,none,36.107,36.107,UH0,uxus,uxus xaatik niqitap,sil,HH,36.107,132.84699999999998,69.62299999999999,1622.888,20,1291.025,1,331.86299999999983,12,1894.318,u,x,u,u,u
karuk-2011-12-21-vs-7_10.mat,uxu,20,C,none,132.84699999999998,132.84699999999998,HH,uxus,uxus xaatik niqitap,UH0,UH0,36.107,132.84699999999998,69.62299999999999,1622.888,20,1291.025,1,331.86299999999983,12,930.731,u,x,u,u,u
karuk-2011-12-21-vs-7_10.mat,uxu,20,V2,none,69.62299999999999,69.62299999999999,UH0,uxus,uxus xaatik niqitap,HH,SH,36.107,132.84699999999998,69.62299999999999,1622.888,20,1291.025,1,331.86299999999983,12,1432.792,u,x,u,u,u
karuk-2012-10-20-vs-4_B_14.mat,ikii,21,V1,none,73.291,73.291,IH0,ikiich,ikiich,sil,K,73.291,235.5840000000001,200.52899999999988,2415.141,11,2109.225,20,305.91600000000017,12,2295.937,i,k,ii,i,i
karuk-2012-10-20-vs-4_B_14.mat,ikii,21,C,none,235.5840000000001,235.5840000000001,K,ikiich,ikiich,IH0,IY1,73.291,235.5840000000001,200.52899999999988,2415.141,11,2109.225,20,305.91600000000017,12,1936.939,i,k,ii,i,i
karuk-2012-10-20-vs-4_B_14.mat,ikii,21,V2,none,200.52899999999988,200.52899999999988,IY1,ikiich,ikiich,K,CH,73.291,235.5840000000001,200.52899999999988,2415.141,11,2109.225,20,305.91600000000017,12,2386.867,i,k,ii,i,i
karuk-2012-10-20-vs-4_B_20.mat,ikii,22,V1,none,109.78000000000004,109.78000000000004,IH0,ikiich,ikiich panamniik nivaarameesh,sil,K,109.78000000000004,191.16000000000003,157.7239999999999,2230.762,13,1915.452,20,315.3100000000002,12,2095.772,i,k,ii,i,i
karuk-2012-10-20-vs-4_B_20.mat,ikii,22,C,none,191.16000000000003,191.16000000000003,K,ikiich,ikiich panamniik nivaarameesh,IH0,IY1,109.78000000000004,191.16000000000003,157.7239999999999,2230.762,13,1915.452,20,315.3100000000002,12,1946.841,i,k,ii,i,i
karuk-2012-10-20-vs-4_B_20.mat,ikii,22,V2,none,157.7239999999999,157.7239999999999,IY1,ikiich,ikiich panamniik nivaarameesh,K,CH,109.78000000000004,191.16000000000003,157.7239999999999,2230.762,13,1915.452,20,315.3100000000002,12,2230.667,i,k,ii,i,i
karuk-2012-10-20-vs-4_C_03.mat,ikii,23,V1,none,58.19499999999999,58.19499999999999,IH0,ikiich,ikiich tee xuriha,sil,K,58.19499999999999,121.34300000000002,107.90899999999986,2182.772,6,1944.182,19,238.58999999999992,12,2264.883,i,k,ii,i,i
karuk-2012-10-20-vs-4_C_03.mat,ikii,23,C,none,121.34300000000002,121.34300000000002,K,ikiich,ikiich tee xuriha,IH0,IY1,58.19499999999999,121.34300000000002,107.90899999999986,2182.772,6,1944.182,19,238.58999999999992,12,2317.994,i,k,ii,i,i
karuk-2012-10-20-vs-4_C_03.mat,ikii,23,V2,none,107.90899999999986,107.90899999999986,IY1,ikiich,ikiich tee xuriha,K,CH,58.19499999999999,121.34300000000002,107.90899999999986,2182.772,6,1944.182,19,238.58999999999992,12,2117.97,i,k,ii,i,i
karuk-2012-10-20-vs-4_C_12.mat,iki,24,V1,none,83.21600000000002,83.21600000000002,IH0,pasikih,taak pasikih,SH,K,83.21600000000002,186.294,61.45099999999991,2112.42,15,1766.361,20,346.05899999999997,12,1790.595,i,k,i,i,i
karuk-2012-10-20-vs-4_C_12.mat,iki,24,C,none,186.294,186.294,K,pasikih,taak pasikih,IH0,IH0,83.21600000000002,186.294,61.45099999999991,2112.42,15,1766.361,20,346.05899999999997,12,1662.4520000000002,i,k,i,i,i
karuk-2012-10-20-vs-4_C_12.mat,iki,24,V2,none,61.45099999999991,61.45099999999991,IH0,pasikih,taak pasikih,K,HH,83.21600000000002,186.294,61.45099999999991,2112.42,15,1766.361,20,346.05899999999997,12,2082.789,i,k,i,i,i
karuk-2012-10-20-vs-4_C_13.mat,iki,25,V1,none,72.845,72.845,IH0,pasikih,pasikih naqeehi,SH,K,72.845,112.21700000000004,52.612999999999936,1972.282,3,1655.081,20,317.201,12,1573.015,i,k,i,i,i
karuk-2012-10-20-vs-4_C_13.mat,iki,25,C,none,112.21700000000004,112.21700000000004,K,pasikih,pasikih naqeehi,IH0,IH0,72.845,112.21700000000004,52.612999999999936,1972.282,3,1655.081,20,317.201,12,1931.016,i,k,i,i,i
karuk-2012-10-20-vs-4_C_13.mat,iki,25,V2,none,52.612999999999936,52.612999999999936,IH0,pasikih,pasikih naqeehi,K,HH,72.845,112.21700000000004,52.612999999999936,1972.282,3,1655.081,20,317.201,12,1863.987,i,k,i,i,i
karuk-2012-10-20-vs-4_C_42.mat,upu,26,V1,none,66.96600000000001,66.96600000000001,UH0,voonupuk,iikam voonupuk,N,P,66.96600000000001,101.13800000000003,89.63199999999983,1040.59,20,937.561,11,103.02899999999988,12,964.488,u,p,u,u,u
karuk-2012-10-20-vs-4_C_42.mat,upu,26,C,none,101.13800000000003,101.13800000000003,P,voonupuk,iikam voonupuk,UH0,UH0,66.96600000000001,101.13800000000003,89.63199999999983,1040.59,20,937.561,11,103.02899999999988,12,1363.624,u,p,u,u,u
karuk-2012-10-20-vs-4_C_42.mat,upu,26,V2,none,89.63199999999983,89.63199999999983,UH0,voonupuk,iikam voonupuk,P,K,66.96600000000001,101.13800000000003,89.63199999999983,1040.59,20,937.561,11,103.02899999999988,12,963.54,u,p,u,u,u
karuk-2012-10-20-vs-4_D_23.mat,uxu,27,V1,none,102.93200000000002,102.93200000000002,UH0,kuxuriha,iimkun ta kuxuriha,K,HH,102.93200000000002,203.15199999999984,145.62700000000018,1364.58,18,906.993,1,457.5869999999999,12,976.511,u,x,u,u,u
karuk-2012-10-20-vs-4_D_23.mat,uxu,27,C,none,203.15199999999984,203.15199999999984,HH,kuxuriha,iimkun ta kuxuriha,UH0,UH0,102.93200000000002,203.15199999999984,145.62700000000018,1364.58,18,906.993,1,457.5869999999999,12,1096.692,u,x,u,u,u
karuk-2012-10-20-vs-4_D_23.mat,uxu,27,V2,none,145.62700000000018,145.62700000000018,UH0,kuxuriha,iimkun ta kuxuriha,HH,R,102.93200000000002,203.15199999999984,145.62700000000018,1364.58,18,906.993,1,457.5869999999999,12,1134.785,u,x,u,u,u
karuk-2012-10-20-vs-4_D_24.mat,uxu,28,V1,none,86.45700000000012,86.45700000000012,UH0,kuxuriha,ta kuxuriha hum,K,HH,86.45700000000012,157.71399999999994,94.00700000000006,1316.558,18,907.937,1,408.621,12,1001.337,u,x,u,u,u
karuk-2012-10-20-vs-4_D_24.mat,uxu,28,C,none,157.71399999999994,157.71399999999994,HH,kuxuriha,ta kuxuriha hum,UH0,UH0,86.45700000000012,157.71399999999994,94.00700000000006,1316.558,18,907.937,1,408.621,12,1093.001,u,x,u,u,u
karuk-2012-10-20-vs-4_D_24.mat,uxu,28,V2,none,94.00700000000006,94.00700000000006,UH0,kuxuriha,ta kuxuriha hum,HH,R,86.45700000000012,157.71399999999994,94.00700000000006,1316.558,18,907.937,1,408.621,12,1159.492,u,x,u,u,u
karuk-2012-10-20-vs-4_D_41.mat,upuu,29,V1,none,46.468000000000075,46.468000000000075,UH0,nupuunvi,chimi nupuunvi,N,P,46.468000000000075,196.41299999999998,213.21099999999993,989.774,20,769.1569999999998,13,220.6170000000002,12,1038.363,u,p,uu,u,u
karuk-2012-10-20-vs-4_D_41.mat,upuu,29,C,none,196.41299999999998,196.41299999999998,P,nupuunvi,chimi nupuunvi,UH0,UW1,46.468000000000075,196.41299999999998,213.21099999999993,989.774,20,769.1569999999998,13,220.6170000000002,12,1944.257,u,p,uu,u,u
karuk-2012-10-20-vs-4_D_41.mat,upuu,29,V2,none,213.21099999999993,213.21099999999993,UW1,nupuunvi,chimi nupuunvi,P,N,46.468000000000075,196.41299999999998,213.21099999999993,989.774,20,769.1569999999998,13,220.6170000000002,12,782.323,u,p,uu,u,u
karuk-2012-10-20-vs-4_D_42.mat,upuu,30,V1,none,67.27900000000005,67.27900000000005,UH0,nupuunvi,chi nupuunvi,N,P,67.27900000000005,228.3979999999999,260.0300000000001,945.208,20,815.79,16,129.418,12,1178.01,u,p,uu,u,u
karuk-2012-10-20-vs-4_D_42.mat,upuu,30,C,none,228.3979999999999,228.3979999999999,P,nupuunvi,chi nupuunvi,UH0,UW1,67.27900000000005,228.3979999999999,260.0300000000001,945.208,20,815.79,16,129.418,12,2247.039,u,p,uu,u,u
karuk-2012-10-20-vs-4_D_42.mat,upuu,30,V2,none,260.0300000000001,260.0300000000001,UW1,nupuunvi,chi nupuunvi,P,N,67.27900000000005,228.3979999999999,260.0300000000001,945.208,20,815.79,16,129.418,12,827.51,u,p,uu,u,u
karuk-2015-04-18-vs-4_21.mat,iiki,31,V1,none,172.26699999999985,172.26699999999985,IY1,keevniikich,naa vura kunish keevniikich,N,K,172.26699999999985,125.39200000000028,78.12099999999964,2323.607,6,1849.336,15,474.27099999999996,12,2272.379,ii,k,i,i,i
karuk-2015-04-18-vs-4_21.mat,iiki,31,C,none,125.39200000000028,125.39200000000028,K,keevniikich,naa vura kunish keevniikich,IY1,IH0,172.26699999999985,125.39200000000028,78.12099999999964,2323.607,6,1849.336,15,474.27099999999996,12,1745.408,ii,k,i,i,i
karuk-2015-04-18-vs-4_21.mat,iiki,31,V2,none,78.12099999999964,78.12099999999964,IH0,keevniikich,naa vura kunish keevniikich,K,CH,172.26699999999985,125.39200000000028,78.12099999999964,2323.607,6,1849.336,15,474.27099999999996,12,1905.929,ii,k,i,i,i
karuk-2015-04-18-vs-4_41.mat,ufu,32,V1,none,84.69299999999998,84.69299999999998,UH0,tufurathfip,karu puxich tufurathfip,T,F,84.69299999999998,129.87300000000005,100.62699999999997,1379.22,1,981.006,5,398.21400000000006,12,1605.236,u,f,u,u,u
karuk-2015-04-18-vs-4_41.mat,ufu,32,C,none,129.87300000000005,129.87300000000005,F,tufurathfip,karu puxich tufurathfip,UH0,UH0,84.69299999999998,129.87300000000005,100.62699999999997,1379.22,1,981.006,5,398.21400000000006,12,2205.98,u,f,u,u,u
karuk-2015-04-18-vs-4_41.mat,ufu,32,V2,none,100.62699999999997,100.62699999999997,UH0,tufurathfip,karu puxich tufurathfip,F,R,84.69299999999998,129.87300000000005,100.62699999999997,1379.22,1,981.006,5,398.21400000000006,12,1134.132,u,f,u,u,u
karuk-2015-04-18-vs-4_44.mat,ikii,33,V1,none,77.71100000000013,77.71100000000013,IH0,ikiich,ikiich pamiqavansa teexviphuunish,sil,K,77.71100000000013,143.96199999999988,83.64800000000002,2109.656,4,1363.2479999999996,11,746.4080000000004,12,2106.014,i,k,ii,i,i
karuk-2015-04-18-vs-4_44.mat,ikii,33,C,none,143.96199999999988,143.96199999999988,K,ikiich,ikiich pamiqavansa teexviphuunish,IH0,IY1,77.71100000000013,143.96199999999988,83.64800000000002,2109.656,4,1363.2479999999996,11,746.4080000000004,12,2063.882,i,k,ii,i,i
karuk-2015-04-18-vs-4_44.mat,ikii,33,V2,none,83.64800000000002,83.64800000000002,IY1,ikiich,ikiich pamiqavansa teexviphuunish,K,CH,77.71100000000013,143.96199999999988,83.64800000000002,2109.656,4,1363.2479999999996,11,746.4080000000004,12,1384.354,i,k,ii,i,i
karuk-2015-04-18-vs-4_45.mat,ikii,34,V1,V1 absent,0.0,25.019,IH0,ikiich,ikiich apapkam vaa miqasimnaam itxaariheen,,K,0.0,322.249,52.86699999999996,2071.792,10,1959.391,15,112.40099999999984,12,1572.59,i,k,ii,i,i
karuk-2015-04-18-vs-4_45.mat,ikii,34,C,V1 absent,322.249,322.249,K,ikiich,ikiich apapkam vaa miqasimnaam itxaariheen,IH0,IY1,0.0,322.249,52.86699999999996,2071.792,10,1959.391,15,112.40099999999984,12,2308.899,i,k,ii,i,i
karuk-2015-04-18-vs-4_45.mat,ikii,34,V2,V1 absent,52.86699999999996,52.86699999999996,IY1,ikiich,ikiich apapkam vaa miqasimnaam itxaariheen,K,CH,0.0,322.249,52.86699999999996,2071.792,10,1959.391,15,112.40099999999984,12,2019.143,i,k,ii,i,i
karuk-2015-04-21-vs-5_06.mat,uxu,35,V1,V1 absent,0.0,32.048,UH0,uxuti,xas uxuti kunish yiim niinamich papuufich xas pooquum xas vura uum pufichkaam,sp,HH,0.0,43.09699999999998,61.51199999999994,1763.219,20,1328.777,5,434.442,12,1657.1529999999998,u,x,u,u,u
karuk-2015-04-21-vs-5_06.mat,uxu,35,C,V1 absent,43.09699999999998,43.09699999999998,HH,uxuti,xas uxuti kunish yiim niinamich papuufich xas pooquum xas vura uum pufichkaam,UH0,UH0,0.0,43.09699999999998,61.51199999999994,1763.219,20,1328.777,5,434.442,12,1910.743,u,x,u,u,u
karuk-2015-04-21-vs-5_06.mat,uxu,35,V2,V1 absent,61.51199999999994,61.51199999999994,UH0,uxuti,xas uxuti kunish yiim niinamich papuufich xas pooquum xas vura uum pufichkaam,HH,T,0.0,43.09699999999998,61.51199999999994,1763.219,20,1328.777,5,434.442,12,1663.733,u,x,u,u,u
karuk-2015-04-21-vs-5_12.mat,uxu,36,V1,V1 absent,0.0,29.28800000000001,UH0,uxuti,uxuti niinamich papuufich karu uum vura yiiv saruk xas,sil,HH,0.0,130.20000000000005,66.74799999999993,1254.477,15,1002.538,4,251.93900000000008,12,1032.833,u,x,u,u,u
karuk-2015-04-21-vs-5_12.mat,uxu,36,C,V1 absent,130.20000000000005,130.20000000000005,HH,uxuti,uxuti niinamich papuufich karu uum vura yiiv saruk xas,UH0,UH0,0.0,130.20000000000005,66.74799999999993,1254.477,15,1002.538,4,251.93900000000008,12,1521.97,u,x,u,u,u
karuk-2015-04-21-vs-5_12.mat,uxu,36,V2,V1 absent,66.74799999999993,66.74799999999993,UH0,uxuti,uxuti niinamich papuufich karu uum vura yiiv saruk xas,HH,T,0.0,130.20000000000005,66.74799999999993,1254.477,15,1002.538,4,251.93900000000008,12,1211.797,u,x,u,u,u
karuk-2015-04-21-vs-5_13.mat,uxu,37,V1,V1 absent,0.0,12.071000000000367,UH0,uxuti,vaa vura uum yiiv xas vaa vura uxuti ikiich punakuniihkeeshara xas vura vaa ukuniihka,AH0,HH,0.0,166.8299999999999,48.966999999999636,1079.316,20,912.695,13,166.62099999999998,12,1036.014,u,x,u,u,u
karuk-2015-04-21-vs-5_13.mat,uxu,37,C,V1 absent,166.8299999999999,166.8299999999999,HH,uxuti,vaa vura uum yiiv xas vaa vura uxuti ikiich punakuniihkeeshara xas vura vaa ukuniihka,UH0,UH0,0.0,166.8299999999999,48.966999999999636,1079.316,20,912.695,13,166.62099999999998,12,2333.659,u,x,u,u,u
karuk-2015-04-21-vs-5_13.mat,uxu,37,V2,V1 absent,48.966999999999636,48.966999999999636,UH0,uxuti,vaa vura uum yiiv xas vaa vura uxuti ikiich punakuniihkeeshara xas vura vaa ukuniihka,HH,T,0.0,166.8299999999999,48.966999999999636,1079.316,20,912.695,13,166.62099999999998,12,921.511,u,x,u,u,u
karuk-2015-04-21-vs-5_13.mat,ikii,38,V1,V1 absent,0.0,97.19599999999993,IH0,ikiich,vaa vura uum yiiv xas vaa vura uxuti ikiich punakuniihkeeshara xas vura vaa ukuniihka,sp,K,0.0,125.36399999999958,108.21200000000044,2085.086,1,1845.883,4,239.20299999999975,12,1954.992,i,k,ii,i,i
karuk-2015-04-21-vs-5_13.mat,ikii,38,C,V1 absent,125.36399999999958,125.36399999999958,K,ikiich,vaa vura uum yiiv xas vaa vura uxuti ikiich punakuniihkeeshara xas vura vaa ukuniihka,IH0,IY1,0.0,125.36399999999958,108.21200000000044,2085.086,1,1845.883,4,239.20299999999975,12,2014.976,i,k,ii,i,i
karuk-2015-04-21-vs-5_13.mat,ikii,38,V2,V1 absent,108.21200000000044,108.21200000000044,IY1,ikiich,vaa vura uum yiiv xas vaa vura uxuti ikiich punakuniihkeeshara xas vura vaa ukuniihka,K,CH,0.0,125.36399999999958,108.21200000000044,2085.086,1,1845.883,4,239.20299999999975,12,2048.323,i,k,ii,i,i
VS-34a_45.mat,ikii,1,V1,none,104.82500000000002,104.82500000000002,IH0,ikiich,ikiich too xuriha,sil,K,104.82500000000002,140.67000000000002,124.42700000000002,2095.056,2,1552.659,20,542.3969999999999,13,2141.6020000000008,i,k,ii,i,i
VS-34a_45.mat,ikii,1,C,none,140.67000000000002,140.67000000000002,K,ikiich,ikiich too xuriha,IH0,IY1,104.82500000000002,140.67000000000002,124.42700000000002,2095.056,2,1552.659,20,542.3969999999999,13,1915.08,i,k,ii,i,i
VS-34a_45.mat,ikii,1,V2,none,124.42700000000002,124.42700000000002,IY1,ikiich,ikiich too xuriha,K,CH,104.82500000000002,140.67000000000002,124.42700000000002,2095.056,2,1552.659,20,542.3969999999999,13,1906.283,i,k,ii,i,i
VS-35b_08.mat,iki,2,V1,none,103.65500000000004,103.65500000000004,IH0,nayikiha,ta nayikiha,Y,K,103.65500000000004,230.21900000000005,112.4559999999999,2287.08,14,1641.433,1,645.6469999999999,13,2176.993,i,k,i,i,i
VS-35b_08.mat,iki,2,C,none,230.21900000000005,230.21900000000005,K,nayikiha,ta nayikiha,IH0,IH0,103.65500000000004,230.21900000000005,112.4559999999999,2287.08,14,1641.433,1,645.6469999999999,13,1848.91,i,k,i,i,i
VS-35b_08.mat,iki,2,V2,none,112.4559999999999,112.4559999999999,IH0,nayikiha,ta nayikiha,K,HH,103.65500000000004,230.21900000000005,112.4559999999999,2287.08,14,1641.433,1,645.6469999999999,13,2226.746,i,k,i,i,i
VS-35b_16.mat,iki,3,V1,none,79.83999999999992,79.83999999999992,IH0,nayikiha,vura uum puxich ta nayikiha,Y,K,79.83999999999992,219.884,93.39399999999999,2282.23,4,1784.02,2,498.21000000000004,13,2003.934,i,k,i,i,i
VS-35b_16.mat,iki,3,C,none,219.884,219.884,K,nayikiha,vura uum puxich ta nayikiha,IH0,IH0,79.83999999999992,219.884,93.39399999999999,2282.23,4,1784.02,2,498.21000000000004,13,2348.397,i,k,i,i,i
VS-35b_16.mat,iki,3,V2,none,93.39399999999999,93.39399999999999,IH0,nayikiha,vura uum puxich ta nayikiha,K,HH,79.83999999999992,219.884,93.39399999999999,2282.23,4,1784.02,2,498.21000000000004,13,2092.078,i,k,i,i,i
VS-35b_37.mat,iiki,4,V1,none,146.56999999999994,146.56999999999994,IY1,tukeevniikichha,tukeevniikichha,N,K,146.56999999999994,132.13300000000004,65.76999999999998,2167.157,17,1277.441,10,889.7160000000001,13,2100.548,ii,k,i,i,i
VS-35b_37.mat,iiki,4,C,none,132.13300000000004,132.13300000000004,K,tukeevniikichha,tukeevniikichha,IY1,IH0,146.56999999999994,132.13300000000004,65.76999999999998,2167.157,17,1277.441,10,889.7160000000001,13,1473.223,ii,k,i,i,i
VS-35b_37.mat,iiki,4,V2,none,65.76999999999998,65.76999999999998,IH0,tukeevniikichha,tukeevniikichha,K,CH,146.56999999999994,132.13300000000004,65.76999999999998,2167.157,17,1277.441,10,889.7160000000001,13,1975.009,ii,k,i,i,i
VS-37_16.mat,ikii,5,V1,none,59.63200000000001,59.63200000000001,IH0,pananikiit,pananikiit iin neepsharavrikeesh,N,K,59.63200000000001,138.825,129.69400000000007,2225.104,11,1724.78,3,500.32399999999984,13,2130.595,i,k,ii,i,i
VS-37_16.mat,ikii,5,C,none,138.825,138.825,K,pananikiit,pananikiit iin neepsharavrikeesh,IH0,IY1,59.63200000000001,138.825,129.69400000000007,2225.104,11,1724.78,3,500.32399999999984,13,2048.512,i,k,ii,i,i
VS-37_16.mat,ikii,5,V2,none,129.69400000000007,129.69400000000007,IY1,pananikiit,pananikiit iin neepsharavrikeesh,K,T,59.63200000000001,138.825,129.69400000000007,2225.104,11,1724.78,3,500.32399999999984,13,2157.328,i,k,ii,i,i
VS-38_02.mat,iki,6,V1,none,104.25700000000006,104.25700000000006,IH0,pamisikih,hooy pamisikih,SH,K,104.25700000000006,252.41799999999992,98.10100000000013,2405.282,20,1839.027,3,566.2550000000001,13,1778.614,i,k,i,i,i
