Filename,seq,seq_id,part,issue,dur_mod,dur,Label,word,sentence,before,after,V1_dur,C_dur,V2_dur,V2_maxF2,V2_maxF2_tpt,V2_minF2,V2_minF2_tpt,V2_F2diff,timepoint,pF2_means,V1,C,V2,V1_qual,V2_qual
karuk-2012-10-20-vs-4_C_13.mat,iki,25,C,none,112.21700000000004,112.21700000000004,K,pasikih,pasikih naqeehi,IH0,IH0,72.845,112.21700000000004,52.612999999999936,1963.396,2,1669.956,10,293.44000000000005,3,1672.872,i,k,i,i,i
karuk-2012-10-20-vs-4_C_13.mat,iki,25,V2,none,52.612999999999936,52.612999999999936,IH0,pasikih,pasikih naqeehi,K,HH,72.845,112.21700000000004,52.612999999999936,1963.396,2,1669.956,10,293.44000000000005,3,1955.869,i,k,i,i,i
karuk-2012-10-20-vs-4_C_42.mat,upu,26,V1,none,66.96600000000001,66.96600000000001,UH0,voonupuk,iikam voonupuk,N,P,66.96600000000001,101.13800000000003,89.63199999999983,1035.19,10,950.303,6,84.88700000000006,3,1106.204,u,p,u,u,u
karuk-2012-10-20-vs-4_C_42.mat,upu,26,C,none,101.13800000000003,101.13800000000003,P,voonupuk,iikam voonupuk,UH0,UH0,66.96600000000001,101.13800000000003,89.63199999999983,1035.19,10,950.303,6,84.88700000000006,3,1003.568,u,p,u,u,u
karuk-2012-10-20-vs-4_C_42.mat,upu,26,V2,none,89.63199999999983,89.63199999999983,UH0,voonupuk,iikam voonupuk,P,K,66.96600000000001,101.13800000000003,89.63199999999983,1035.19,10,950.303,6,84.88700000000006,3,971.671,u,p,u,u,u
karuk-2012-10-20-vs-4_D_23.mat,uxu,27,V1,none,102.93200000000002,102.93200000000002,UH0,kuxuriha,iimkun ta kuxuriha,K,HH,102.93200000000002,203.15199999999984,145.62700000000018,1360.43,9,928.469,1,431.961,3,1003.777,u,x,u,u,u
karuk-2012-10-20-vs-4_D_23.mat,uxu,27,C,none,203.15199999999984,203.15199999999984,HH,kuxuriha,iimkun ta kuxuriha,UH0,UH0,102.93200000000002,203.15199999999984,145.62700000000018,1360.43,9,928.469,1,431.961,3,1074.964,u,x,u,u,u
karuk-2012-10-20-vs-4_D_23.mat,uxu,27,V2,none,145.62700000000018,145.62700000000018,UH0,kuxuriha,iimkun ta kuxuriha,HH,R,102.93200000000002,203.15199999999984,145.62700000000018,1360.43,9,928.469,1,431.961,3,1004.172,u,x,u,u,u
karuk-2012-10-20-vs-4_D_24.mat,uxu,28,V1,none,86.45700000000012,86.45700000000012,UH0,kuxuriha,ta kuxuriha hum,K,HH,86.45700000000012,157.71399999999994,94.00700000000006,1311.765,9,915.164,1,396.6010000000001,3,969.666,u,x,u,u,u
karuk-2012-10-20-vs-4_D_24.mat,uxu,28,C,none,157.71399999999994,157.71399999999994,HH,kuxuriha,ta kuxuriha hum,UH0,UH0,86.45700000000012,157.71399999999994,94.00700000000006,1311.765,9,915.164,1,396.6010000000001,3,966.046,u,x,u,u,u
karuk-2012-10-20-vs-4_D_24.mat,uxu,28,V2,none,94.00700000000006,94.00700000000006,UH0,kuxuriha,ta kuxuriha hum,HH,R,86.45700000000012,157.71399999999994,94.00700000000006,1311.765,9,915.164,1,396.6010000000001,3,1021.822,u,x,u,u,u
karuk-2012-10-20-vs-4_D_41.mat,upuu,29,V1,none,46.468000000000075,46.468000000000075,UH0,nupuunvi,chimi nupuunvi,N,P,46.468000000000075,196.41299999999998,213.21099999999993,964.062,10,773.252,7,190.81000000000006,3,1227.201,u,p,uu,u,u
karuk-2012-10-20-vs-4_D_41.mat,upuu,29,C,none,196.41299999999998,196.41299999999998,P,nupuunvi,chimi nupuunvi,UH0,UW1,46.468000000000075,196.41299999999998,213.21099999999993,964.062,10,773.252,7,190.81000000000006,3,1964.828,u,p,uu,u,u
karuk-2012-10-20-vs-4_D_41.mat,upuu,29,V2,none,213.21099999999993,213.21099999999993,UW1,nupuunvi,chimi nupuunvi,P,N,46.468000000000075,196.41299999999998,213.21099999999993,964.062,10,773.252,7,190.81000000000006,3,830.8480000000002,u,p,uu,u,u
karuk-2012-10-20-vs-4_D_42.mat,upuu,30,V1,none,67.27900000000005,67.27900000000005,UH0,nupuunvi,chi nupuunvi,N,P,67.27900000000005,228.3979999999999,260.0300000000001,924.873,10,816.578,8,108.29500000000007,3,1565.28,u,p,uu,u,u
karuk-2012-10-20-vs-4_D_42.mat,upuu,30,C,none,228.3979999999999,228.3979999999999,P,nupuunvi,chi nupuunvi,UH0,UW1,67.27900000000005,228.3979999999999,260.0300000000001,924.873,10,816.578,8,108.29500000000007,3,1716.756,u,p,uu,u,u
karuk-2012-10-20-vs-4_D_42.mat,upuu,30,V2,none,260.0300000000001,260.0300000000001,UW1,nupuunvi,chi nupuunvi,P,N,67.27900000000005,228.3979999999999,260.0300000000001,924.873,10,816.578,8,108.29500000000007,3,905.398,u,p,uu,u,u
karuk-2015-04-18-vs-4_21.mat,iiki,31,V1,none,172.26699999999985,172.26699999999985,IY1,keevniikich,naa vura kunish keevniikich,N,K,172.26699999999985,125.39200000000028,78.12099999999964,2255.914,3,1888.075,9,367.83900000000017,3,2195.755,ii,k,i,i,i
karuk-2015-04-18-vs-4_21.mat,iiki,31,C,none,125.39200000000028,125.39200000000028,K,keevniikich,naa vura kunish keevniikich,IY1,IH0,172.26699999999985,125.39200000000028,78.12099999999964,2255.914,3,1888.075,9,367.83900000000017,3,1774.6129999999996,ii,k,i,i,i
karuk-2015-04-18-vs-4_21.mat,iiki,31,V2,none,78.12099999999964,78.12099999999964,IH0,keevniikich,naa vura kunish keevniikich,K,CH,172.26699999999985,125.39200000000028,78.12099999999964,2255.914,3,1888.075,9,367.83900000000017,3,2255.914,ii,k,i,i,i
karuk-2015-04-18-vs-4_41.mat,ufu,32,V1,none,84.69299999999998,84.69299999999998,UH0,tufurathfip,karu puxich tufurathfip,T,F,84.69299999999998,129.87300000000005,100.62699999999997,1297.025,9,987.561,3,309.46400000000006,3,1560.781,u,f,u,u,u
karuk-2015-04-18-vs-4_41.mat,ufu,32,C,none,129.87300000000005,129.87300000000005,F,tufurathfip,karu puxich tufurathfip,UH0,UH0,84.69299999999998,129.87300000000005,100.62699999999997,1297.025,9,987.561,3,309.46400000000006,3,1992.642,u,f,u,u,u
karuk-2015-04-18-vs-4_41.mat,ufu,32,V2,none,100.62699999999997,100.62699999999997,UH0,tufurathfip,karu puxich tufurathfip,F,R,84.69299999999998,129.87300000000005,100.62699999999997,1297.025,9,987.561,3,309.46400000000006,3,987.561,u,f,u,u,u
karuk-2015-04-18-vs-4_44.mat,ikii,33,V1,none,77.71100000000013,77.71100000000013,IH0,ikiich,ikiich pamiqavansa teexviphuunish,sil,K,77.71100000000013,143.96199999999988,83.64800000000002,2088.43,2,1376.159,6,712.2709999999997,3,2111.991,i,k,ii,i,i
karuk-2015-04-18-vs-4_44.mat,ikii,33,C,none,143.96199999999988,143.96199999999988,K,ikiich,ikiich pamiqavansa teexviphuunish,IH0,IY1,77.71100000000013,143.96199999999988,83.64800000000002,2088.43,2,1376.159,6,712.2709999999997,3,2281.569,i,k,ii,i,i
karuk-2015-04-18-vs-4_44.mat,ikii,33,V2,none,83.64800000000002,83.64800000000002,IY1,ikiich,ikiich pamiqavansa teexviphuunish,K,CH,77.71100000000013,143.96199999999988,83.64800000000002,2088.43,2,1376.159,6,712.2709999999997,3,1822.095,i,k,ii,i,i
karuk-2015-04-18-vs-4_45.mat,ikii,34,V1,V1 absent,0.0,25.019,IH0,ikiich,ikiich apapkam vaa miqasimnaam itxaariheen,,K,0.0,322.249,52.86699999999996,2063.11,5,1964.931,8,98.17900000000009,3,1572.59,i,k,ii,i,i
karuk-2015-04-18-vs-4_45.mat,ikii,34,C,V1 absent,322.249,322.249,K,ikiich,ikiich apapkam vaa miqasimnaam itxaariheen,IH0,IY1,0.0,322.249,52.86699999999996,2063.11,5,1964.931,8,98.17900000000009,3,1562.227,i,k,ii,i,i
karuk-2015-04-18-vs-4_45.mat,ikii,34,V2,V1 absent,52.86699999999996,52.86699999999996,IY1,ikiich,ikiich apapkam vaa miqasimnaam itxaariheen,K,CH,0.0,322.249,52.86699999999996,2063.11,5,1964.931,8,98.17900000000009,3,2049.489,i,k,ii,i,i
karuk-2015-04-21-vs-5_06.mat,uxu,35,V1,V1 absent,0.0,32.048,UH0,uxuti,xas uxuti kunish yiim niinamich papuufich xas pooquum xas vura uum pufichkaam,sp,HH,0.0,43.09699999999998,61.51199999999994,1737.9679999999996,10,1339.811,3,398.1569999999997,3,2120.202,u,x,u,u,u
karuk-2015-04-21-vs-5_06.mat,uxu,35,C,V1 absent,43.09699999999998,43.09699999999998,HH,uxuti,xas uxuti kunish yiim niinamich papuufich xas pooquum xas vura uum pufichkaam,UH0,UH0,0.0,43.09699999999998,61.51199999999994,1737.9679999999996,10,1339.811,3,398.1569999999997,3,1956.73,u,x,u,u,u
karuk-2015-04-21-vs-5_06.mat,uxu,35,V2,V1 absent,61.51199999999994,61.51199999999994,UH0,uxuti,xas uxuti kunish yiim niinamich papuufich xas pooquum xas vura uum pufichkaam,HH,T,0.0,43.09699999999998,61.51199999999994,1737.9679999999996,10,1339.811,3,398.1569999999997,3,1339.811,u,x,u,u,u
karuk-2015-04-21-vs-5_12.mat,uxu,36,V1,V1 absent,0.0,29.28800000000001,UH0,uxuti,uxuti niinamich papuufich karu uum vura yiiv saruk xas,sil,HH,0.0,130.20000000000005,66.74799999999993,1253.095,8,1006.388,2,246.707,3,1350.6329999999996,u,x,u,u,u
karuk-2015-04-21-vs-5_12.mat,uxu,36,C,V1 absent,130.20000000000005,130.20000000000005,HH,uxuti,uxuti niinamich papuufich karu uum vura yiiv saruk xas,UH0,UH0,0.0,130.20000000000005,66.74799999999993,1253.095,8,1006.388,2,246.707,3,1105.468,u,x,u,u,u
karuk-2015-04-21-vs-5_12.mat,uxu,36,V2,V1 absent,66.74799999999993,66.74799999999993,UH0,uxuti,uxuti niinamich papuufich karu uum vura yiiv saruk xas,HH,T,0.0,130.20000000000005,66.74799999999993,1253.095,8,1006.388,2,246.707,3,1033.655,u,x,u,u,u
karuk-2015-04-21-vs-5_13.mat,uxu,37,V1,V1 absent,0.0,12.071000000000367,UH0,uxuti,vaa vura uum yiiv xas vaa vura uxuti ikiich punakuniihkeeshara xas vura vaa ukuniihka,AH0,HH,0.0,166.8299999999999,48.966999999999636,1073.755,10,919.668,7,154.0870000000001,3,1046.576,u,x,u,u,u
karuk-2015-04-21-vs-5_13.mat,uxu,37,C,V1 absent,166.8299999999999,166.8299999999999,HH,uxuti,vaa vura uum yiiv xas vaa vura uxuti ikiich punakuniihkeeshara xas vura vaa ukuniihka,UH0,UH0,0.0,166.8299999999999,48.966999999999636,1073.755,10,919.668,7,154.0870000000001,3,1015.277,u,x,u,u,u
karuk-2015-04-21-vs-5_13.mat,uxu,37,V2,V1 absent,48.966999999999636,48.966999999999636,UH0,uxuti,vaa vura uum yiiv xas vaa vura uxuti ikiich punakuniihkeeshara xas vura vaa ukuniihka,HH,T,0.0,166.8299999999999,48.966999999999636,1073.755,10,919.668,7,154.0870000000001,3,992.305,u,x,u,u,u
karuk-2015-04-21-vs-5_13.mat,ikii,38,V1,V1 absent,0.0,97.19599999999993,IH0,ikiich,vaa vura uum yiiv xas vaa vura uxuti ikiich punakuniihkeeshara xas vura vaa ukuniihka,sp,K,0.0,125.36399999999958,108.21200000000044,2077.295,1,1928.7,2,148.59500000000003,3,1914.042,i,k,ii,i,i
karuk-2015-04-21-vs-5_13.mat,ikii,38,C,V1 absent,125.36399999999958,125.36399999999958,K,ikiich,vaa vura uum yiiv xas vaa vura uxuti ikiich punakuniihkeeshara xas vura vaa ukuniihka,IH0,IY1,0.0,125.36399999999958,108.21200000000044,2077.295,1,1928.7,2,148.59500000000003,3,2074.861,i,k,ii,i,i
karuk-2015-04-21-vs-5_13.mat,ikii,38,V2,V1 absent,108.21200000000044,108.21200000000044,IY1,ikiich,vaa vura uum yiiv xas vaa vura uxuti ikiich punakuniihkeeshara xas vura vaa ukuniihka,K,CH,0.0,125.36399999999958,108.21200000000044,2077.295,1,1928.7,2,148.59500000000003,3,2013.719,i,k,ii,i,i
VS-34a_45.mat,ikii,1,V1,none,104.82500000000002,104.82500000000002,IH0,ikiich,ikiich too xuriha,sil,K,104.82500000000002,140.67000000000002,124.42700000000002,2060.306,2,1566.65,10,493.65599999999995,4,2132.56,i,k,ii,i,i
VS-34a_45.mat,ikii,1,C,none,140.67000000000002,140.67000000000002,K,ikiich,ikiich too xuriha,IH0,IY1,104.82500000000002,140.67000000000002,124.42700000000002,2060.306,2,1566.65,10,493.65599999999995,4,2001.901,i,k,ii,i,i
VS-34a_45.mat,ikii,1,V2,none,124.42700000000002,124.42700000000002,IY1,ikiich,ikiich too xuriha,K,CH,104.82500000000002,140.67000000000002,124.42700000000002,2060.306,2,1566.65,10,493.65599999999995,4,2013.561,i,k,ii,i,i
VS-35b_08.mat,iki,2,V1,none,103.65500000000004,103.65500000000004,IH0,nayikiha,ta nayikiha,Y,K,103.65500000000004,230.21900000000005,112.4559999999999,2254.686,7,1835.391,1,419.2950000000001,4,2083.285,i,k,i,i,i
VS-35b_08.mat,iki,2,C,none,230.21900000000005,230.21900000000005,K,nayikiha,ta nayikiha,IH0,IH0,103.65500000000004,230.21900000000005,112.4559999999999,2254.686,7,1835.391,1,419.2950000000001,4,2208.556,i,k,i,i,i
VS-35b_08.mat,iki,2,V2,none,112.4559999999999,112.4559999999999,IH0,nayikiha,ta nayikiha,K,HH,103.65500000000004,230.21900000000005,112.4559999999999,2254.686,7,1835.391,1,419.2950000000001,4,2186.035,i,k,i,i,i
VS-35b_16.mat,iki,3,V1,none,79.83999999999992,79.83999999999992,IH0,nayikiha,vura uum puxich ta nayikiha,Y,K,79.83999999999992,219.884,93.39399999999999,2200.249,10,1791.479,1,408.76999999999975,4,2120.979,i,k,i,i,i
VS-35b_16.mat,iki,3,C,none,219.884,219.884,K,nayikiha,vura uum puxich ta nayikiha,IH0,IH0,79.83999999999992,219.884,93.39399999999999,2200.249,10,1791.479,1,408.76999999999975,4,2096.185,i,k,i,i,i
VS-35b_16.mat,iki,3,V2,none,93.39399999999999,93.39399999999999,IH0,nayikiha,vura uum puxich ta nayikiha,K,HH,79.83999999999992,219.884,93.39399999999999,2200.249,10,1791.479,1,408.76999999999975,4,2139.006,i,k,i,i,i
VS-35b_37.mat,iiki,4,V1,none,146.56999999999994,146.56999999999994,IY1,tukeevniikichha,tukeevniikichha,N,K,146.56999999999994,132.13300000000004,65.76999999999998,2160.753,9,1370.5739999999996,1,790.1790000000005,4,2042.628,ii,k,i,i,i
VS-35b_37.mat,iiki,4,C,none,132.13300000000004,132.13300000000004,K,tukeevniikichha,tukeevniikichha,IY1,IH0,146.56999999999994,132.13300000000004,65.76999999999998,2160.753,9,1370.5739999999996,1,790.1790000000005,4,1439.619,ii,k,i,i,i
VS-35b_37.mat,iiki,4,V2,none,65.76999999999998,65.76999999999998,IH0,tukeevniikichha,tukeevniikichha,K,CH,146.56999999999994,132.13300000000004,65.76999999999998,2160.753,9,1370.5739999999996,1,790.1790000000005,4,1959.561,ii,k,i,i,i
VS-37_16.mat,ikii,5,V1,none,59.63200000000001,59.63200000000001,IH0,pananikiit,pananikiit iin neepsharavrikeesh,N,K,59.63200000000001,138.825,129.69400000000007,2212.253,6,1850.783,2,361.47000000000025,4,2045.614,i,k,ii,i,i
VS-37_16.mat,ikii,5,C,none,138.825,138.825,K,pananikiit,pananikiit iin neepsharavrikeesh,IH0,IY1,59.63200000000001,138.825,129.69400000000007,2212.253,6,1850.783,2,361.47000000000025,4,1984.56,i,k,ii,i,i
VS-37_16.mat,ikii,5,V2,none,129.69400000000007,129.69400000000007,IY1,pananikiit,pananikiit iin neepsharavrikeesh,K,T,59.63200000000001,138.825,129.69400000000007,2212.253,6,1850.783,2,361.47000000000025,4,2163.321,i,k,ii,i,i
VS-38_02.mat,iki,6,V1,none,104.25700000000006,104.25700000000006,IH0,pamisikih,hooy pamisikih,SH,K,104.25700000000006,252.41799999999992,98.10100000000013,2388.825,10,1915.37,2,473.4549999999999,4,1841.933,i,k,i,i,i
VS-38_02.mat,iki,6,C,none,252.41799999999992,252.41799999999992,K,pamisikih,hooy pamisikih,IH0,IH0,104.25700000000006,252.41799999999992,98.10100000000013,2388.825,10,1915.37,2,473.4549999999999,4,1962.602,i,k,i,i,i
VS-38_02.mat,iki,6,V2,none,98.10100000000013,98.10100000000013,IH0,pamisikih,hooy pamisikih,K,HH,104.25700000000006,252.41799999999992,98.10100000000013,2388.825,10,1915.37,2,473.4549999999999,4,2221.533,i,k,i,i,i
frog-12b-cut.mat,uxu,7,V1,none,22.366999999999962,22.366999999999962,UH0,uxutih,paqavansaxiich uxutih neexaychakisheesh paxanchiifich,CH,HH,22.366999999999962,171.61899999999991,51.809000000000204,1158.695,7,1067.428,2,91.26699999999983,4,2732.24,u,x,u,u,u
frog-12b-cut.mat,uxu,7,C,none,171.61899999999991,171.61899999999991,HH,uxutih,paqavansaxiich uxutih neexaychakisheesh paxanchiifich,UH0,UH0,22.366999999999962,171.61899999999991,51.809000000000204,1158.695,7,1067.428,2,91.26699999999983,4,1467.319,u,x,u,u,u
frog-12b-cut.mat,uxu,7,V2,none,51.809000000000204,51.809000000000204,UH0,uxutih,paqavansaxiich uxutih neexaychakisheesh paxanchiifich,HH,T,22.366999999999962,171.61899999999991,51.809000000000204,1158.695,7,1067.428,2,91.26699999999983,4,1108.561,u,x,u,u,u
frog-16.mat,ikii,8,V1,none,85.66000000000008,85.66000000000008,IH0,ikiich,xas ikiich too kvurish,SH,K,85.66000000000008,130.02199999999993,97.33600000000023,2063.641,2,1904.932,10,158.70900000000006,4,2084.96,i,k,ii,i,i
frog-16.mat,ikii,8,C,none,130.02199999999993,130.02199999999993,K,ikiich,xas ikiich too kvurish,IH0,IY1,85.66000000000008,130.02199999999993,97.33600000000023,2063.641,2,1904.932,10,158.70900000000006,4,2166.483,i,k,ii,i,i
frog-16.mat,ikii,8,V2,none,97.33600000000023,97.33600000000023,IY1,ikiich,xas ikiich too kvurish,K,CH,85.66000000000008,130.02199999999993,97.33600000000023,2063.641,2,1904.932,10,158.70900000000006,4,2039.173,i,k,ii,i,i
frog-16b.mat,uxu,9,V1,none,139.29799999999977,139.29799999999977,UH0,tuxus,ikiich too kvurish tuxus too pvaaram,T,HH,139.29799999999977,87.57100000000014,63.23700000000007,2609.548,9,1233.958,4,1375.5899999999997,4,953.044,u,x,u,u,u
frog-16b.mat,uxu,9,C,none,87.57100000000014,87.57100000000014,HH,tuxus,ikiich too kvurish tuxus too pvaaram,UH0,UH0,139.29799999999977,87.57100000000014,63.23700000000007,2609.548,9,1233.958,4,1375.5899999999997,4,2606.61,u,x,u,u,u
frog-16b.mat,uxu,9,V2,none,63.23700000000007,63.23700000000007,UH0,tuxus,ikiich too kvurish tuxus too pvaaram,HH,SH,139.29799999999977,87.57100000000014,63.23700000000007,2609.548,9,1233.958,4,1375.5899999999997,4,1233.958,u,x,u,u,u
karuk-2010-05-01-arg-edited-2_15.mat,uxuu,10,V1,none,110.64399999999986,110.64399999999986,UH0,muxuun,vaa muxuun,M,HH,110.64399999999986,219.4,85.16600000000005,1219.776,9,914.417,2,305.35900000000004,4,806.4,u,x,uu,u,u
karuk-2010-05-01-arg-edited-2_15.mat,uxuu,10,C,none,219.4,219.4,HH,muxuun,vaa muxuun,UH0,UW1,110.64399999999986,219.4,85.16600000000005,1219.776,9,914.417,2,305.35900000000004,4,961.955,u,x,uu,u,u
karuk-2010-05-01-arg-edited-2_15.mat,uxuu,10,V2,none,85.16600000000005,85.16600000000005,UW1,muxuun,vaa muxuun,HH,N,110.64399999999986,219.4,85.16600000000005,1219.776,9,914.417,2,305.35900000000004,4,1069.044,u,x,uu,u,u
karuk-2010-05-01-arg-edited-2_43.mat,ikii,11,V1,none,30.0,30.0,IH0,ikiich,ikiich vura xara vura ta nikrii,,K,30.0,35.23100000000001,51.93699999999998,2267.9210000000007,1,2031.161,10,236.76000000000067,4,2446.884,i,k,ii,i,i
karuk-2010-05-01-arg-edited-2_43.mat,ikii,11,C,none,35.23100000000001,35.23100000000001,K,ikiich,ikiich vura xara vura ta nikrii,IH0,IY1,30.0,35.23100000000001,51.93699999999998,2267.9210000000007,1,2031.161,10,236.76000000000067,4,2504.446,i,k,ii,i,i
karuk-2010-05-01-arg-edited-2_43.mat,ikii,11,V2,none,51.93699999999998,51.93699999999998,IY1,ikiich,ikiich vura xara vura ta nikrii,K,CH,30.0,35.23100000000001,51.93699999999998,2267.9210000000007,1,2031.161,10,236.76000000000067,4,2177.276,i,k,ii,i,i
karuk-2010-05-01-arg-edited-2_56.mat,uxu,12,V1,none,30.0,30.0,UH0,uxutih,pay vura uum uxutih iyunyuunhitih,M,HH,30.0,80.50699999999995,62.12000000000001,1561.432,10,1247.2,2,314.23199999999997,4,2232.56,u,x,u,u,u
karuk-2010-05-01-arg-edited-2_56.mat,uxu,12,C,none,80.50699999999995,80.50699999999995,HH,uxutih,pay vura uum uxutih iyunyuunhitih,UH0,UH0,30.0,80.50699999999995,62.12000000000001,1561.432,10,1247.2,2,314.23199999999997,4,1062.119,u,x,u,u,u
karuk-2010-05-01-arg-edited-2_56.mat,uxu,12,V2,none,62.12000000000001,62.12000000000001,UH0,uxutih,pay vura uum uxutih iyunyuunhitih,HH,T,30.0,80.50699999999995,62.12000000000001,1561.432,10,1247.2,2,314.23199999999997,4,1372.081,u,x,u,u,u
karuk-2010-09-13-ag-vs-2_08.mat,iiki,13,V1,none,203.19599999999943,203.19599999999943,IY1,tukeevniikichha,pananitaat karu tukeevniikichha,N,K,203.19599999999943,158.20500000000038,36.44499999999971,2463.453,10,1544.453,4,919.0,4,2327.664,ii,k,i,i,i
karuk-2010-09-13-ag-vs-2_08.mat,iiki,13,C,none,158.20500000000038,158.20500000000038,K,tukeevniikichha,pananitaat karu tukeevniikichha,IY1,IH0,203.19599999999943,158.20500000000038,36.44499999999971,2463.453,10,1544.453,4,919.0,4,1566.354,ii,k,i,i,i
karuk-2010-09-13-ag-vs-2_08.mat,iiki,13,V2,none,36.44499999999971,36.44499999999971,IH0,tukeevniikichha,pananitaat karu tukeevniikichha,K,CH,203.19599999999943,158.20500000000038,36.44499999999971,2463.453,10,1544.453,4,919.0,4,1544.453,ii,k,i,i,i
karuk-2010-10-25-sd-vs-1_18.mat,upu,14,V1,none,69.21899999999982,69.21899999999982,UH0,pamupusihich,sally uum taay pamupusihich,M,P,69.21899999999982,184.37300000000027,33.149999999999864,1563.822,1,1090.715,5,473.10699999999997,4,1436.922,u,p,u,u,u
karuk-2010-10-25-sd-vs-1_18.mat,upu,14,C,none,184.37300000000027,184.37300000000027,P,pamupusihich,sally uum taay pamupusihich,UH0,UH0,69.21899999999982,184.37300000000027,33.149999999999864,1563.822,1,1090.715,5,473.10699999999997,4,1485.891,u,p,u,u,u
karuk-2010-10-25-sd-vs-1_18.mat,upu,14,V2,none,33.149999999999864,33.149999999999864,UH0,pamupusihich,sally uum taay pamupusihich,P,SH,69.21899999999982,184.37300000000027,33.149999999999864,1563.822,1,1090.715,5,473.10699999999997,4,1117.268,u,p,u,u,u
karuk-2011-01-29-vs-1_22.mat,uupu,15,V1,none,178.52500000000006,178.52500000000006,UW1,utapkuuputih,vaa pananipusihich utapkuuputih,K,P,178.52500000000006,148.52700000000004,73.60299999999961,1187.264,9,888.785,1,298.4789999999999,4,984.427,uu,p,u,u,u
karuk-2011-01-29-vs-1_22.mat,uupu,15,C,none,148.52700000000004,148.52700000000004,P,utapkuuputih,vaa pananipusihich utapkuuputih,UW1,UH0,178.52500000000006,148.52700000000004,73.60299999999961,1187.264,9,888.785,1,298.4789999999999,4,2383.915,uu,p,u,u,u
karuk-2011-01-29-vs-1_22.mat,uupu,15,V2,none,73.60299999999961,73.60299999999961,UH0,utapkuuputih,vaa pananipusihich utapkuuputih,P,T,178.52500000000006,148.52700000000004,73.60299999999961,1187.264,9,888.785,1,298.4789999999999,4,972.036,uu,p,u,u,u
karuk-2011-01-30-vs-1_28.mat,ikii,16,V1,none,105.96799999999996,105.96799999999996,IH0,ikiich,ikiich vura ipishriivpeesh pataay iqaamtih,sil,K,105.96799999999996,127.59199999999998,131.28900000000021,2094.79,8,1998.128,1,96.66200000000003,4,1983.491,i,k,ii,i,i
karuk-2011-01-30-vs-1_28.mat,ikii,16,C,none,127.59199999999998,127.59199999999998,K,ikiich,ikiich vura ipishriivpeesh pataay iqaamtih,IH0,IY1,105.96799999999996,127.59199999999998,131.28900000000021,2094.79,8,1998.128,1,96.66200000000003,4,1893.722,i,k,ii,i,i
karuk-2011-01-30-vs-1_28.mat,ikii,16,V2,none,131.28900000000021,131.28900000000021,IY1,ikiich,ikiich vura ipishriivpeesh pataay iqaamtih,K,CH,105.96799999999996,127.59199999999998,131.28900000000021,2094.79,8,1998.128,1,96.66200000000003,4,2061.329,i,k,ii,i,i
karuk-2011-12-21-vs-3_07.mat,iki,17,V1,none,82.80199999999991,82.80199999999991,IH0,nayikihitih,naa vura nayikihitih,Y,K,82.80199999999991,194.42499999999995,37.59400000000028,2243.202,10,1704.054,1,539.1480000000001,4,2047.311,i,k,i,i,i
